farm,salinity_percentage,temperature_Iots,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,pond,Tu?i tôm,Date,pH,?? ki?m,nitrit_kit,tan,type3
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,8,94,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,8,94,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,86,,0.2,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,86,,0.2,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,8,96,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,8,96,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,83,,0.2,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,83,,0.2,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,8.1,96,,0.3,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,8,94,,0.2,Culture Pond
,,,,,,,Khu_2,2B8,45,2024-06-02,7.8,95,0.03,0.3,Culture Pond
,,,,,,,Khu_2,2A1,45,2024-06-02,7.9,105,0.07,0.3,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,137,0.38,5.5,Culture Pond
,,,,,,,Khu_2,2B1,93,2024-07-20,7.9,149,0.04,3,Culture Pond
,,,,,,,Khu_2,2A4,100,2024-07-27,7.9,143,,,Culture Pond
,,,,,,,Khu_2,2B2,100,2024-07-27,7.9,192,,,Culture Pond
,,,,,,,Khu_2,2A4,27,2024-05-15,8,121,,0.2,Culture Pond
,,,,,,,Khu_2,2A5,30,2024-05-18,8.1,122,,0.2,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.33,8.4,Culture Pond
,,,,,,,Khu_2,2A1,84,2024-07-11,7.7,159,2.17,7.8,Culture Pond
,,,,,,,Khu_2,2A1,85,2024-07-12,7.7,144,1.81,7.4,Culture Pond
Farm_Mien_Nam,35.34821701,31.88130379,96.81973267,146.9425507,-17.20834351,17.19199944,Khu_2,2B8,34,2024-05-22,7.9,117,,0.6,Culture Pond
Farm_Mien_Nam,35.34821701,31.88130379,96.81973267,146.9425507,-17.20834351,17.19199944,Khu_2,2B8,34,2024-05-22,8,116,0.04,0.5,Culture Pond
Farm_Mien_Nam,39.57280731,30.48574066,87.79115295,133.7837219,-17.74001694,17.14699936,Khu_2,2A5,28,2024-05-16,7.9,124,,0.3,Culture Pond
Farm_Mien_Nam,,,,,,,,,,,,,,,
Farm_Mien_Nam,,29,,,,,,,,,,,,,
Farm_Mien_Nam,,29,,,,,,,,,,,,,
Farm_Mien_Nam,34.0936203,32.35295486,89.97340393,136.3717499,-18.41235733,17.09300041,,,,,,,,,
Farm_Mien_Nam,33.93068314,32.46379471,97.08191681,147.0996704,-20.97535706,17.19199944,,,,,,,,,
Farm_Mien_Nam,,34,,,,,Khu_2,2A3,16,2024-05-04,8.1,117,0.02,0.3,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A3,16,2024-05-04,8.3,118,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,18,2024-05-06,8.2,112,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,19,2024-05-07,8.3,120,0.02,0.3,Culture Pond
Farm_Mien_Nam,,32,,,,,Khu_2,2A5,21,2024-05-09,8.1,130,,0.3,Culture Pond
,,,,,,,Khu_2,2A1,25,2024-05-13,8.2,134,0.01,0.3,Culture Pond
Farm_Mien_Nam,40,31.5,,,,,Khu_2,2A3,27,2024-05-15,7.9,118,,0.2,Culture Pond
Farm_Mien_Nam,39.72104645,31.45406532,107.5457458,163.4121857,-19.20867538,17.20100021,Khu_2,2A3,27,2024-05-15,7.9,118,,0.2,Culture Pond
Farm_Mien_Nam,38.05394745,31.97971725,114.7236023,174.0676117,-15.5656395,17.13800049,Khu_2,2A5,32,2024-05-20,7.9,128,,0.2,Culture Pond
Farm_Mien_Nam,38.05394745,31.97971725,114.7236023,174.0676117,-15.5656395,17.13800049,Khu_2,2A5,32,2024-05-20,8,116,0.01,0.3,Culture Pond
Farm_Mien_Nam,35.63978958,31.92246437,100.3771591,152.3242493,-28.6858139,17.17399979,Khu_2,2A4,33,2024-05-21,8.2,107,0.05,0.4,Culture Pond
Farm_Mien_Nam,35.01538849,32.96163559,101.1720123,153.0768433,-13.69643784,17.19199944,Khu_2,2B7,36,2024-05-24,8,106,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,36,2024-05-24,8,101,0.02,0.3,Culture Pond
Farm_Mien_Nam,33.95915222,32.5812645,87.77627563,132.9549866,-19.54961395,17.10199928,Khu_2,2A1,38,2024-05-26,8.1,111,0.08,0.4,Culture Pond
Farm_Mien_Nam,33.12233734,32.35481644,110.4248734,167.3688812,-21.01111984,17.18300056,Khu_2,2A2,39,2024-05-27,8,110,0.03,0.3,Culture Pond
Farm_Mien_Nam,29.58070946,30.8295784,92.032341,140.0726929,-23.15927124,17.19199944,Khu_2,2A1,40,2024-05-28,7.8,86,0.02,0.4,Culture Pond
Farm_Mien_Nam,29.58070946,30.8295784,92.032341,140.0726929,-23.15927124,17.19199944,Khu_2,2A1,40,2024-05-28,7.9,104,0.06,0.3,Culture Pond
Farm_Mien_Nam,30.19564629,31.13916206,109.170845,166.021698,-10.20837402,17.16500092,Khu_2,2A4,41,2024-05-29,8,95,0.03,0.3,Culture Pond
Farm_Mien_Nam,29.72184944,30.73993492,110.196312,167.7574463,-21.40689468,17.20100021,Khu_2,2A2,42,2024-05-30,7.9,97,0.04,0.3,Culture Pond
Farm_Mien_Nam,29.91625214,30.59144974,100.5734558,153.1671143,-21.64054489,17.16500092,Khu_2,2A3,42,2024-05-30,7.9,96,0.01,0.3,Culture Pond
Farm_Mien_Nam,29.98848152,30.5745697,83.59381866,127.3137589,-25.78902817,17.17399979,Khu_2,2A1,43,2024-05-31,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.06494904,30.51439095,101.9129639,155.2379913,-20.1957283,17.20999908,Khu_2,2A3,43,2024-05-31,7.8,100,0.06,0.3,Culture Pond
Farm_Mien_Nam,29.98848152,30.5745697,83.59381866,127.3137589,-25.78902817,17.17399979,Khu_2,2A1,43,2024-05-31,7.8,107,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.8,85,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.8,85,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.8,87,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.8,87,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.9,85,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.9,85,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.9,87,,0.2,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,32.33808517,32.46606827,104.2468491,157.9550476,-23.53358841,17.16500092,Khu_2,2A1,48,2024-06-05,7.8,114,0.04,0.2,Culture Pond
,,,,,,,Khu_2,2B8,49,2024-06-06,7.8,111,0.01,0.3,Culture Pond
,,,,,,,Khu_2,2A3,49,2024-06-06,7.9,122,0.09,0.3,Culture Pond
,,,,,,,Khu_2,2A2,49,2024-06-06,7.9,104,,0.2,Culture Pond
,,,,,,,Khu_2,2A3,49,2024-06-06,7.9,121,0.01,0.2,Culture Pond
Farm_Mien_Nam,33.60736465,31.54838562,110.0056,167.1071167,-17.50159836,17.17399979,Khu_2,2A3,50,2024-06-07,7.8,116,0.03,0.6,Culture Pond
Farm_Mien_Nam,33.79057312,31.72322464,102.856987,156.173233,-25.76280212,17.16500092,Khu_2,2A4,50,2024-06-07,8,89,0.05,0.4,Culture Pond
,,,,,,,Khu_2,2A1,54,2024-06-11,7.7,114,0.04,0.7,Culture Pond
,,,,,,,Khu_2,2A2,54,2024-06-11,7.7,107,,0.4,Culture Pond
,,,,,,,Khu_2,2A1,54,2024-06-11,7.7,110,0.04,0.7,Culture Pond
,,,,,,,Khu_2,2A2,54,2024-06-11,7.7,105,,0.4,Culture Pond
,,,,,,,Khu_2,2A1,54,2024-06-11,7.7,114,0.04,0.7,Culture Pond
,,,,,,,Khu_2,2A2,54,2024-06-11,7.8,107,,0.4,Culture Pond
,,,,,,,Khu_2,2A1,54,2024-06-11,7.7,110,0.04,0.7,Culture Pond
,,,,,,,Khu_2,2A2,54,2024-06-11,7.8,105,,0.4,Culture Pond
Farm_Mien_Nam,35.22405624,31.34368324,95.93618011,145.8152313,-31.77810287,17.15600014,Khu_2,2A4,55,2024-06-12,7.8,114,0.05,0.7,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.8,108,,0.3,Culture Pond
,,,,,,,Khu_2,2A4,57,2024-06-14,7.9,116,0.01,0.6,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,110,,0.7,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,110,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,111,,0.7,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,111,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,110,,0.7,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,110,,0.4,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,111,,0.7,Culture Pond
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58,2024-06-15,7.9,111,,0.4,Culture Pond
,,,,,,,Khu_2,2A3,59,2024-06-16,7.9,120,,,Culture Pond
Farm_Mien_Nam,35.47566605,31.26449394,99.34564972,151.0294647,-23.90790558,17.14699936,Khu_2,2A2,60,2024-06-17,7.9,107,0.01,0.8,Culture Pond
Farm_Mien_Nam,35.53350449,29.90975189,79.41725922,121.157196,-13.94439316,17.19199944,Khu_2,2A1,61,2024-06-18,7.8,117,0.04,2,Culture Pond
Farm_Mien_Nam,35.64392471,30.20991898,79.31504822,120.9099274,-33.9047966,17.13800049,Khu_2,2A1,61,2024-06-18,7.8,117,0.04,2,Culture Pond
Farm_Mien_Nam,35.67463684,30.39831734,86.30635834,131.5045471,-33.23007202,17.17399979,Khu_2,2B8,61,2024-06-18,7.7,98,0.01,1.2,Culture Pond
Farm_Mien_Nam,35.2509613,30.39377403,86.20100403,131.34552,-17.97366714,17.10199928,Khu_2,2B8,61,2024-06-18,7.7,98,0.01,1.2,Culture Pond
Farm_Mien_Nam,35.19784546,30.15331841,84.19403076,128.3659821,-12.49957657,17.20100021,Khu_2,2A2,61,2024-06-18,7.8,112,,1.8,Culture Pond
Farm_Mien_Nam,35.48654938,30.43781281,84.91877747,129.3772125,-33.75697708,17.10199928,Khu_2,2A2,61,2024-06-18,7.8,112,,1.8,Culture Pond
Farm_Mien_Nam,35.67463684,30.39831734,86.30635834,131.5045471,-33.23007202,17.17399979,Khu_2,2B8,61,2024-06-18,7.8,109,0.02,1.1,Culture Pond
Farm_Mien_Nam,35.2509613,30.39377403,86.20100403,131.34552,-17.97366714,17.10199928,Khu_2,2B8,61,2024-06-18,7.8,109,0.02,1.1,Culture Pond
Farm_Mien_Nam,35.51789093,30.93631744,102.0892029,155.3356476,-30.32374954,17.12899971,Khu_2,2A2,62,2024-06-19,7.8,99,,0.8,Culture Pond
Farm_Mien_Nam,35.99114227,30.82064438,81.51329041,124.0656586,-32.57680511,17.09300041,Khu_2,2A3,62,2024-06-19,7.7,110,,0.9,Culture Pond
Farm_Mien_Nam,35.50101471,30.0529213,85.26650238,130.0340271,-29.34861755,17.19199944,Khu_2,2B8,63,2024-06-20,7.7,118,0.05,1,Culture Pond
Farm_Mien_Nam,35.62469482,29.64832687,78.44373322,119.7495651,,,Khu_2,2B8,63,2024-06-20,7.7,118,0.05,1,Culture Pond
Farm_Mien_Nam,35.63051224,29.4941082,88.51252747,135.1713562,-30.67660904,17.18300056,Khu_2,2B8,63,2024-06-20,7.7,118,0.05,1,Culture Pond
Farm_Mien_Nam,35.59923935,29.97358322,84.01581573,128.1521912,-33.4684906,17.17399979,Khu_2,2B7,63,2024-06-20,7.8,106,,1,Culture Pond
Farm_Mien_Nam,35.67715836,29.61190987,82.02622223,125.2296982,,,Khu_2,2B7,63,2024-06-20,7.8,106,,1,Culture Pond
Farm_Mien_Nam,35.58096695,29.57752991,88.38533783,134.9495544,-43.21265793,17.14699936,Khu_2,2B7,63,2024-06-20,7.8,106,,1,Culture Pond
Farm_Mien_Nam,35.50101471,30.0529213,85.26650238,130.0340271,-29.34861755,17.19199944,Khu_2,2B8,63,2024-06-20,7.8,109,0.03,1,Culture Pond
Farm_Mien_Nam,35.62469482,29.64832687,78.44373322,119.7495651,,,Khu_2,2B8,63,2024-06-20,7.8,109,0.03,1,Culture Pond
Farm_Mien_Nam,35.63051224,29.4941082,88.51252747,135.1713562,-30.67660904,17.18300056,Khu_2,2B8,63,2024-06-20,7.8,109,0.03,1,Culture Pond
Farm_Mien_Nam,35.29930878,29.55285645,85.07844543,129.9083557,-26.73316574,17.16500092,Khu_2,2A4,64,2024-06-21,7.8,121,0.01,2.6,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.9,107,,1.2,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.9,113,0.88,1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.9,113,0.88,7.1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.9,145,0.88,1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.9,145,0.88,7.1,Culture Pond
Farm_Mien_Nam,35.09529114,31.06086731,86.44290924,131.4854889,-27.60100937,17.16500092,Khu_2,2A1,71,2024-06-28,7.8,128,0.13,3.3,Culture Pond
Farm_Mien_Nam,35.09529114,31.06086731,86.44290924,131.4854889,-27.60100937,17.16500092,Khu_2,2A1,71,2024-06-28,7.9,123,,2.8,Culture Pond
Farm_Mien_Nam,35.29130554,31.56583405,96.19080353,146.1144257,-16.20936966,17.16500092,Khu_2,2B8,73,2024-06-30,7.9,102,0.08,1.1,Culture Pond
Farm_Mien_Nam,34.88025284,31.2452774,95.61152649,145.3601532,-25.79856491,17.19199944,Khu_2,2A2,74,2024-07-01,7.8,117,0.03,1.9,Culture Pond
Farm_Mien_Nam,35.77610016,31.80572128,92.81023407,140.8867493,-30.64323044,17.17399979,Khu_2,2A2,75,2024-07-02,7.8,110,,1.4,Culture Pond
Farm_Mien_Nam,31.22416687,29.13128853,45.22180176,69.12081146,-22.61090851,17.16500092,Khu_2,2A1,76,2024-07-03,7.8,128,,4.3,Culture Pond
Farm_Mien_Nam,31.40353394,30.62541199,77.01194763,117.274086,-23.99850464,17.16500092,Khu_2,2A1,76,2024-07-03,7.8,128,,4.3,Culture Pond
Farm_Mien_Nam,31.25305176,29.11574554,59.23298264,90.54006195,-25.84624863,17.20100021,Khu_2,2A3,76,2024-07-03,7.8,110,0.04,2.8,Culture Pond
Farm_Mien_Nam,31.41654587,30.48993683,83.18841553,126.7239532,-34.59144211,17.15600014,Khu_2,2A3,76,2024-07-03,7.8,110,0.04,2.8,Culture Pond
Farm_Mien_Nam,31.20159912,29.27601242,67.52018738,103.1676331,-16.94369888,17.20100021,Khu_2,2A4,76,2024-07-03,7.8,123,0.04,3.6,Culture Pond
Farm_Mien_Nam,31.35873413,30.54867744,90.07784271,137.1981049,-26.48521042,17.19199944,Khu_2,2A4,76,2024-07-03,7.8,123,0.04,3.6,Culture Pond
Farm_Mien_Nam,31.22296715,30.60495758,90.91266632,138.4494934,-25.23112869,17.17399979,Khu_2,2A4,77,2024-07-04,7.8,134,0.03,4,Culture Pond
Farm_Mien_Nam,31.18673134,29.68743896,80.25730896,122.5063095,-32.54819489,17.15600014,Khu_2,2A4,77,2024-07-04,7.8,134,0.03,4,Culture Pond
Farm_Mien_Nam,31.22373581,30.93703079,66.39929199,101.0308228,-39.38603973,17.13800049,Khu_2,2A3,78,2024-07-05,7.8,132,0.42,6.3,Culture Pond
Farm_Mien_Nam,31.48482513,31.21009064,89.83334351,136.5883331,-36.31282425,,Khu_2,2A2,79,2024-07-06,7.8,138,0.19,4.5,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.8,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.11,9,Culture Pond
Farm_Mien_Nam,31.54735756,30.55743599,80.52988434,122.652771,-21.37828445,,Khu_2,2A4,81,2024-07-08,7.8,170,0.41,6.9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.11,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.1,9,Culture Pond
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,,,Khu_2,2A3,81,2024-07-08,7.7,150,1.11,9,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,165,0.83,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,165,0.92,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,165,0.83,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,165,0.92,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,155,0.83,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,155,0.92,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,155,0.83,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,7.9,155,0.92,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,165,0.83,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,165,0.92,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,165,0.83,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,165,0.92,8.5,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,155,0.83,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,155,0.92,8.4,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,155,0.83,8.5,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,7.9,87,,0.2,Culture Pond
Farm_Mien_Nam,29.91625214,30.59144974,100.5734558,153.1671143,-21.64054489,17.16500092,Khu_2,2A3,42,2024-05-30,7.9,92,0.02,0.3,Culture Pond
Farm_Mien_Nam,29.72184944,30.73993492,110.196312,167.7574463,-21.40689468,17.20100021,Khu_2,2A2,42,2024-05-30,8,84,,0.2,Culture Pond
Farm_Mien_Nam,30.06687355,30.43629074,103.1294174,157.122467,-20.62011337,17.15600014,Khu_2,2B7,44,2024-06-01,8,96,,0.2,Culture Pond
,,,,,,,Khu_2,2A1,45,2024-06-02,7.8,108,0.03,0.3,Culture Pond
,,,,,,,Khu_2,2B8,45,2024-06-02,8.1,84,0.04,0.2,Culture Pond
Farm_Mien_Nam,31.72437859,31.8964386,102.0449066,154.866272,-33.05602646,17.11100006,Khu_2,2A4,46,2024-06-03,8.1,105,0.03,0.2,Culture Pond
Farm_Mien_Nam,32.50040817,32.52954865,117.2734375,177.6607666,-26.43275833,17.19199944,Khu_2,2A4,48,2024-06-05,8,116,0.05,0.2,Culture Pond
Farm_Mien_Nam,32.6324234,32.52801514,114.488739,173.4429016,-14.67872238,17.15600014,Khu_2,2B7,48,2024-06-05,7.8,97,,0.2,Culture Pond
Farm_Mien_Nam,32.50040817,32.52954865,117.2734375,177.6607666,-26.43275833,17.19199944,Khu_2,2A4,48,2024-06-05,8.1,122,0.01,0.3,Culture Pond
Farm_Mien_Nam,32.72097397,32.51170731,92.28556061,139.8130646,-24.88065338,17.18300056,Khu_2,2B8,48,2024-06-05,7.8,108,,0.3,Culture Pond
Farm_Mien_Nam,34.86709213,31.69054794,90.04012299,136.7249298,-28.31388092,17.16500092,Khu_2,2B8,50,2024-06-07,7.8,103,,0.7,Culture Pond
,,,,,,,Khu_2,2A2,51,2024-06-08,7.8,107,,0.3,Culture Pond
,,,,,,,Khu_2,2A4,51,2024-06-08,7.9,115,0.04,0.4,Culture Pond
,,,,,,,Khu_2,2B7,51,2024-06-08,7.7,92,,0.5,Culture Pond
,,,,,,,Khu_2,2A1,51,2024-06-08,7.7,97,0.04,0.6,Culture Pond
,,,,,,,Khu_2,2B8,82,2024-07-09,8,155,0.92,8.5,Culture Pond
,,,,,,,Khu_2,2A4,84,2024-07-11,7.8,147,0.49,6.4,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.8,113,0.88,1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.8,113,0.88,7.1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.8,145,0.88,1,Culture Pond
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70,2024-06-27,7.8,145,0.88,7.1,Culture Pond
