,Date,Season,Vụ nuôi,module_name,ao,Ngày thả,Time,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Amoni,Nitrat,Nitrit,Phosphate (PO43-),Silica,Canxi,Kali,Magie,Loại ao,Công nghệ nuôi,area,Giống tôm,Tuổi tôm,Con/Kg,Mực nước,Thay nước (cm),WQI,unit,size
640,2022-09-02,Rainy,Vụ 2-2022,A1,D5N9,60,8,27.12,7.58,16.77,17.5,38.4,5.64,254.0,28.0,171.0,3500.0,7.9,10.2,2.8,4.8,5.05,284.0,320.0,956.0,Rectangle,Nuôi 1,1785.0,Vietuc,69.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D5N9,71.369305395758
641,2022-09-01,Rainy,Vụ 2-2022,A1,D5N9,59,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,22.6,139.0,3500.0,8.95,7.2,6.6,1.1,3.95,272.0,317.0,896.0,Rectangle,Nuôi 1,1785.0,Vietuc,68.0,,91.0,0.0,0.59,Vụ 2-2022-A1-D5N9,74.13243616301475
642,2022-08-31,Rainy,Vụ 2-2022,A1,D5N9,58,8,28.8,7.33,23.23,23.51,9.49,5.19,123.0,47.0,104.0,3500.0,1.94,30.5,13.8,3.04,4.4,319.25,274.25,764.0,Rectangle,Nuôi 1,1785.0,Vietuc,67.0,,80.0,0.0,0.6,Vụ 2-2022-A1-D5N9,77.17996891818142
643,2022-08-30,Rainy,Vụ 2-2022,A1,D5N9,57,8,28.97,7.2,23.6,23.77,24.03,5.38,176.0,26.5,131.0,3500.0,9.9,12.0,9.2,3.18,3.95,295.0,325.0,890.0,Rectangle,Nuôi 1,1785.0,Vietuc,66.0,,70.0,0.0,0.62,Vụ 2-2022-A1-D5N9,80.54117643100378
644,2022-08-29,Rainy,Vụ 2-2022,A1,D5N9,56,8,28.06,7.4,23.52,23.77,24.03,5.38,176.0,26.5,131.0,3500.0,9.9,12.0,9.2,3.18,3.95,290.0,315.0,990.0,Rectangle,Nuôi 1,1785.0,Vietuc,66.0,,70.0,0.0,0.62,Vụ 2-2022-A1-D5N9,80.54117643100378
645,2022-08-28,Rainy,Vụ 2-2022,A1,D5N9,55,8,28.8,7.33,23.23,23.51,9.49,5.19,123.0,47.0,104.0,3500.0,1.94,30.5,13.8,3.04,4.4,525.0,480.0,988.0,Rectangle,Nuôi 1,1785.0,Vietuc,65.0,,80.0,10.0,0.63,Vụ 2-2022-A1-D5N9,84.24834444260256
646,2022-08-27,Rainy,Vụ 2-2022,A1,D5N9,54,8,27.63,7.33,23.8,24.04,23.86,5.47,131.0,22.6,96.0,3500.0,1.1,25.5,16.6,3.58,6.25,456.0,450.0,688.0,Rectangle,Nuôi 1,1785.0,Vietuc,64.0,127.0,70.0,0.0,0.59,Vụ 2-2022-A1-D5N9,88.33708178291674
647,2022-08-26,Rainy,Vụ 2-2022,A1,D5N9,53,8,29.24,7.35,23.96,24.17,36.39,5.3,84.0,22.0,108.0,3500.0,0.44,30.0,14.4,2.32,5.6,284.0,305.0,748.25,Rectangle,Nuôi 1,1785.0,Vietuc,63.0,,70.0,0.0,0.58,Vụ 2-2022-A1-D5N9,92.84666240774243
648,2022-08-25,Rainy,Vụ 2-2022,A1,D5N9,52,8,28.76,7.41,23.76,24.0,68.84,4.8,140.0,20.4,119.0,3500.0,1.6,27.0,24.8,11.5,6.5,469.5,335.0,742.75,Rectangle,Nuôi 1,1785.0,Vietuc,62.0,,70.0,0.0,0.57,Vụ 2-2022-A1-D5N9,97.82040264077011
649,2022-08-24,Rainy,Vụ 2-2022,A1,D5N9,51,8,28.94,7.35,23.89,24.11,74.07,5.14,171.0,22.0,134.0,4000.0,0.58,61.0,18.2,4.0,5.4,458.75,329.75,753.5,Rectangle,Nuôi 1,1785.0,Vietuc,61.0,,70.0,0.0,0.56,Vụ 2-2022-A1-D5N9,103.30607724418061
650,2022-08-23,Rainy,Vụ 2-2022,A1,D5N9,50,8,29.2,7.41,23.78,24.01,53.47,4.67,215.0,25.5,135.0,3500.0,0.6,17.0,24.0,11.0,6.1,469.0,340.0,747.75,Rectangle,Nuôi 1,1785.0,Vietuc,60.0,,70.0,0.0,0.6,Vụ 2-2022-A1-D5N9,109.35637831432405
651,2022-08-22,Rainy,Vụ 2-2022,A1,D5N9,49,8,28.79,7.3,23.81,24.04,88.19,4.31,297.0,22.0,149.0,4000.0,0.78,42.8,8.4,2.1,3.75,391.25,329.0,758.0,Rectangle,Nuôi 1,1785.0,Vietuc,59.0,,70.0,0.0,0.59,Vụ 2-2022-A1-D5N9,116.02942141035837
652,2022-08-21,Rainy,Vụ 2-2022,A1,D5N9,48,8,28.39,7.5,23.79,24.03,56.92,5.14,440.0,15.8,156.0,3500.0,0.62,22.6,4.9,5.5,3.7,310.0,260.0,761.75,Rectangle,Nuôi 1,1785.0,Vietuc,58.0,,65.0,20.0,0.61,Vụ 2-2022-A1-D5N9,123.38930377741465
653,2022-08-20,Rainy,Vụ 2-2022,A1,D5N9,47,8,28.9,7.9,23.78,24.01,57.47,5.08,353.0,22.0,163.0,3500.0,2.65,22.0,5.72,15.2,4.4,319.25,274.25,760.0,Rectangle,Nuôi 1,1785.0,Vietuc,57.0,,70.0,0.0,0.61,Vụ 2-2022-A1-D5N9,131.50672002624685
654,2022-08-19,Rainy,Vụ 2-2022,A1,D5N9,46,8,28.73,8.0,23.43,23.69,53.6,5.43,488.0,20.9,155.0,4000.0,2.45,26.7,3.8,3.0,5.65,426.4,436.6,769.75,Rectangle,Nuôi 1,1785.0,Vietuc,56.0,,70.0,0.0,0.63,Vụ 2-2022-A1-D5N9,140.45964118321362
655,2022-08-18,Rainy,Vụ 2-2022,A1,D5N9,45,8,28.95,8.0,25.24,25.33,55.72,5.79,504.0,21.0,185.0,4000.0,3.65,16.4,3.14,13.4,4.2,340.0,283.0,780.0,Rectangle,Nuôi 1,1785.0,Vietuc,55.0,,70.0,10.0,0.63,Vụ 2-2022-A1-D5N9,150.33406363313972
656,2022-08-17,Rainy,Vụ 2-2022,A1,D5N9,44,8,27.92,7.67,27.15,27.06,25.98,5.67,450.0,19.1,190.0,4000.0,5.25,2.16,2.62,12.0,4.75,526.4,536.6,896.0,Rectangle,Nuôi 1,1785.0,Vietuc,54.0,,65.0,0.0,0.67,Vụ 2-2022-A1-D5N9,161.22483514895166
657,2022-08-16,Rainy,Vụ 2-2022,A1,D5N9,43,8,28.09,7.9,26.92,26.85,56.39,5.96,453.0,21.0,172.0,4000.0,3.9,11.3,0.77,4.3,4.3,369.2,309.0,800.0,Rectangle,Nuôi 1,1785.0,Vietuc,53.0,,70.0,0.0,0.63,Vụ 2-2022-A1-D5N9,173.2365659424331
658,2022-08-15,Rainy,Vụ 2-2022,A1,D5N9,42,8,28.57,7.59,27.62,27.47,63.09,5.12,489.0,22.1,196.0,4000.0,13.9,11.2,1.73,4.7,1.15,260.0,310.0,564.0,Rectangle,Nuôi 1,1785.0,Vietuc,52.0,,80.0,0.0,0.61,Vụ 2-2022-A1-D5N9,186.4846334871055
659,2022-08-14,Rainy,Vụ 2-2022,A1,D5N9,41,8,29.19,7.57,27.16,27.05,47.77,5.52,386.0,21.0,179.0,4000.0,11.1,4.1,1.5,0.68,3.85,260.0,310.0,564.0,Rectangle,Nuôi 1,1785.0,Vietuc,51.0,,70.0,0.0,0.62,Vụ 2-2022-A1-D5N9,201.09629076495978
660,2022-08-13,Rainy,Vụ 2-2022,A1,D5N9,40,8,28.32,7.61,26.85,26.79,43.82,5.63,378.0,15.6,190.0,4000.0,8.95,15.6,1.44,3.52,3.4,260.0,290.0,654.0,Rectangle,Nuôi 1,1785.0,Vietuc,50.0,,75.0,0.0,0.62,Vụ 2-2022-A1-D5N9,217.21188858219244
661,2022-08-12,Rainy,Vụ 2-2022,A1,D5N9,39,8,26.52,8.0,26.95,26.89,57.29,5.82,285.0,21.0,183.0,4000.0,11.56,5.0,0.11,12.6,4.4,260.0,290.0,571.0,Rectangle,Nuôi 1,1785.0,Vietuc,49.0,,70.0,0.0,0.62,Vụ 2-2022-A1-D5N9,234.98622369477545
662,2022-08-11,Rainy,Vụ 2-2022,A1,D5N9,38,8,27.29,7.86,27.84,27.68,48.56,5.39,383.0,25.5,173.0,4000.0,9.44,3.1,0.1,4.22,4.9,357.4,342.8,1036.0,Rectangle,Nuôi 1,1785.0,Vietuc,48.0,,90.0,0.0,0.63,Vụ 2-2022-A1-D5N9,254.590025693146
663,2022-08-10,Rainy,Vụ 2-2022,A1,D5N9,37,8,27.26,7.9,27.85,27.69,81.5,5.54,356.0,22.0,183.0,4500.0,9.76,6.2,0.68,4.24,3.95,394.0,349.75,705.0,Rectangle,Nuôi 1,1785.0,Vietuc,47.0,,80.0,0.0,0.64,Vụ 2-2022-A1-D5N9,276.211596928137
664,2022-08-09,Rainy,Vụ 2-2022,A1,D5N9,36,8,26.34,7.9,27.46,27.36,63.43,5.64,348.0,18.9,171.0,4500.0,9.0,2.3,0.72,2.92,3.35,251.25,227.25,757.75,Rectangle,Nuôi 1,1785.0,Vietuc,46.0,,75.0,0.0,0.62,Vụ 2-2022-A1-D5N9,300.05862123029283
665,2022-08-08,Rainy,Vụ 2-2022,A1,D5N9,35,8,26.86,8.0,30.25,30.82,63.65,5.81,411.0,22.0,174.0,4500.0,11.56,3.7,0.15,2.54,5.4,172.25,154.75,761.75,Rectangle,Nuôi 1,1785.0,Vietuc,45.0,,70.0,0.0,0.59,Vụ 2-2022-A1-D5N9,326.3601587960406
666,2022-08-07,Rainy,Vụ 2-2022,A1,D5N9,34,8,27.57,7.65,30.51,30.04,44.85,5.6,536.0,27.7,204.0,4500.0,10.64,2.4,0.6,4.76,4.15,247.25,228.5,771.0,Rectangle,Nuôi 1,1785.0,Vietuc,44.0,,65.0,0.0,0.61,Vụ 2-2022-A1-D5N9,355.36884640239765
667,2022-08-06,Rainy,Vụ 2-2022,A1,D5N9,33,8,27.83,7.65,30.24,29.8,81.71,5.85,479.0,21.0,177.0,4500.0,8.2,1.4,0.22,4.98,5.1,246.5,230.25,757.75,Rectangle,Nuôi 1,1785.0,Vietuc,43.0,313.0,80.0,0.0,0.61,Vụ 2-2022-A1-D5N9,387.36332408415507
668,2022-08-05,Rainy,Vụ 2-2022,A1,D5N9,32,8,28.7,7.73,31.37,30.78,31.45,5.85,414.0,18.5,164.0,4500.0,6.88,2.0,0.18,2.72,4.2,240.5,222.75,755.0,Rectangle,Nuôi 1,1785.0,Vietuc,42.0,,130.0,10.0,0.61,Vụ 2-2022-A1-D5N9,422.65091158274043
669,2022-08-04,Rainy,Vụ 2-2022,A1,D5N9,31,8,29.92,7.5,31.34,30.74,67.94,5.28,558.0,21.0,164.0,4500.0,7.28,0.0,0.15,2.18,5.1,244.25,227.5,755.5,Rectangle,Nuôi 1,1785.0,Vietuc,41.0,,80.0,0.0,0.59,Vụ 2-2022-A1-D5N9,461.5705602751248
670,2022-08-03,Rainy,Vụ 2-2022,A1,D5N9,30,8,29.28,8.0,31.25,30.67,54.78,5.4,406.0,15.2,175.0,5000.0,5.28,2.8,0.13,3.74,6.25,243.25,222.0,734.0,Rectangle,Nuôi 1,1785.0,Vietuc,40.0,,85.0,0.0,0.61,Vụ 2-2022-A1-D5N9,504.49610893722416
671,2022-08-02,Rainy,Vụ 2-2022,A1,D5N9,29,8,28.34,7.59,31.29,30.71,67.78,5.16,664.0,21.0,186.0,4500.0,0.64,1.0,0.13,4.48,4.85,394.0,349.75,705.0,Rectangle,Nuôi 1,1785.0,Vietuc,39.0,,75.0,0.0,0.62,Vụ 2-2022-A1-D5N9,551.8398746147087
672,2022-08-01,Rainy,Vụ 2-2022,A1,D5N9,28,8,28.63,7.53,25.46,30.51,57.89,5.1,494.0,22.0,174.0,4500.0,4.12,0.0,0.09,2.98,5.6,251.25,227.25,757.75,Rectangle,Nuôi 1,1785.0,Vietuc,38.0,,80.0,0.0,0.63,Vụ 2-2022-A1-D5N9,604.0566130929661
673,2022-07-31,Rainy,Vụ 2-2022,A1,D5N9,27,8,29.57,7.49,25.76,28.66,50.2,5.35,414.0,22.0,153.0,4500.0,6.96,0.0,0.06,0.16,2.8,250.75,228.0,749.75,Rectangle,Nuôi 1,1785.0,Vietuc,37.0,,75.0,0.0,0.64,Vụ 2-2022-A1-D5N9,661.6478870081174
674,2022-07-30,Rainy,Vụ 2-2022,A1,D5N9,26,8,30.06,8.0,25.75,68.12,23.35,6.75,362.0,19.5,188.0,4500.0,4.2,2.0,0.0,0.4,3.15,290.0,315.0,990.0,Rectangle,Nuôi 1,1785.0,Vietuc,36.0,,75.0,0.0,0.64,Vụ 2-2022-A1-D5N9,725.166883556533
675,2022-07-29,Rainy,Vụ 2-2022,A1,D5N9,25,8,29.92,7.5,31.34,30.74,67.94,5.28,558.0,21.0,164.0,4500.0,7.28,0.0,0.15,2.18,5.1,260.0,310.0,564.0,Rectangle,Nuôi 1,1785.0,Vietuc,35.0,,80.0,10.0,0.6,Vụ 2-2022-A1-D5N9,795.2237280788798
676,2022-07-28,Rainy,Vụ 2-2022,A1,D5N9,24,8,28.7,7.73,31.37,30.78,31.45,5.85,414.0,18.5,164.0,4500.0,6.88,2.0,0.18,2.72,4.2,260.0,310.0,564.0,Rectangle,Nuôi 1,1785.0,Vietuc,34.0,,130.0,0.0,0.61,Vụ 2-2022-A1-D5N9,872.4913445577919
677,2022-07-27,Rainy,Vụ 2-2022,A1,D5N9,23,8,28.34,7.59,31.29,30.71,67.78,5.16,664.0,21.0,186.0,4500.0,0.64,1.0,0.13,4.48,4.85,260.0,290.0,654.0,Rectangle,Nuôi 1,1785.0,Vietuc,33.0,,75.0,0.0,0.6,Vụ 2-2022-A1-D5N9,957.7119193215862
678,2022-07-26,Rainy,Vụ 2-2022,A1,D5N9,22,8,29.92,7.5,31.34,30.74,67.94,5.28,558.0,21.0,164.0,4500.0,7.28,0.0,0.15,2.18,5.1,454.5,353.5,690.0,Rectangle,Nuôi 1,1785.0,Vietuc,32.0,,80.0,0.0,0.61,Vụ 2-2022-A1-D5N9,1051.7040300404874
679,2022-07-25,Rainy,Vụ 2-2022,A1,D5N9,21,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,24.0,175.0,4500.0,3.1,0.0,0.0,2.8,1.6,245.5,226.25,745.0,Rectangle,Nuôi 1,1785.0,Vietuc,31.0,,100.0,0.0,0.64,Vụ 2-2022-A1-D5N9,1155.3705084922087
681,2022-07-23,Rainy,Vụ 2-2022,A1,D5N9,19,8,28.37,7.79,28.12,27.92,14.09,6.33,273.0,28.5,162.0,5000.0,4.7,0.0,0.0,2.1,7.35,240.5,222.75,755.0,Rectangle,Nuôi 1,1785.0,Vietuc,29.0,,60.0,0.0,0.65,Vụ 2-2022-A1-D5N9,1395.8120911950675
682,2022-07-22,Rainy,Vụ 2-2022,A1,D5N9,18,8,29.15,7.51,21.97,22.35,39.75,4.62,258.0,24.0,171.0,4500.0,16.8,0.7,0.51,8.2,5.28,244.25,227.5,755.5,Rectangle,Nuôi 1,1785.0,Vietuc,28.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D5N9,1534.8967329157585
683,2022-07-21,Rainy,Vụ 2-2022,A1,D5N9,17,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,22.0,175.0,4500.0,3.1,0.0,0.0,2.8,1.6,243.25,222.0,734.0,Rectangle,Nuôi 1,1785.0,Vietuc,27.0,,100.0,40.0,0.64,Vụ 2-2022-A1-D5N9,1688.2970013385418
686,2022-07-18,Rainy,Vụ 2-2022,A1,D5N9,14,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,29.0,196.0,5000.0,0.8,0.0,0.04,1.4,2.12,250.75,228.0,749.75,Rectangle,Vèo 1,232.0,Vietuc,24.0,,100.0,0.0,0.66,Vụ 2-2022-A1-D5N9,2249.900188497749
687,2022-07-17,Rainy,Vụ 2-2022,A1,D5N9,13,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,25.0,188.0,5000.0,3.72,0.0,0.0,0.1,1.9,290.0,315.0,990.0,Rectangle,Vèo 1,232.0,Vietuc,23.0,,100.0,0.0,0.67,Vụ 2-2022-A1-D5N9,2476.893935209622
688,2022-07-16,Rainy,Vụ 2-2022,A1,D5N9,12,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,32.9,167.0,5000.0,2.5,0.0,0.0,1.4,4.9,260.0,310.0,564.0,Rectangle,Vèo 1,232.0,Vietuc,22.0,,100.0,0.0,0.65,Vụ 2-2022-A1-D5N9,2727.2515681236987
689,2022-07-15,Rainy,Vụ 2-2022,A1,D5N9,11,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,32.9,167.0,5000.0,2.5,0.0,0.0,1.4,4.9,260.0,310.0,564.0,Rectangle,Vèo 1,232.0,Vietuc,21.0,,100.0,0.0,0.65,Vụ 2-2022-A1-D5N9,3003.3778723337396
690,2022-07-14,Rainy,Vụ 2-2022,A1,D5N9,10,8,27.46,7.65,28.51,28.27,12.8,5.51,258.0,33.0,163.0,4500.0,1.88,0.0,0.01,0.8,6.9,260.0,290.0,654.0,Rectangle,Vèo 1,232.0,Vietuc,20.0,,100.0,0.0,0.63,Vụ 2-2022-A1-D5N9,3307.9251513170934
691,2022-07-13,Rainy,Vụ 2-2022,A1,D5N9,9,8,29.31,7.69,29.82,29.41,29.63,5.76,325.0,32.9,167.0,5000.0,2.5,0.0,0.0,1.4,4.9,454.5,353.5,690.0,Rectangle,Vèo 1,232.0,Vietuc,19.0,,98.0,0.0,0.66,Vụ 2-2022-A1-D5N9,3643.8187033693234
692,2022-07-12,Rainy,Vụ 2-2022,A1,D5N9,8,8,29.31,7.69,29.82,29.41,29.63,5.76,325.0,32.9,167.0,5000.0,2.5,0.0,0.0,1.4,4.9,245.5,226.25,745.0,Rectangle,Vèo 1,232.0,Vietuc,18.0,,98.0,0.0,0.64,Vụ 2-2022-A1-D5N9,4014.284920263125
693,2022-07-11,Rainy,Vụ 2-2022,A1,D5N9,7,8,27.86,7.71,29.02,28.72,59.15,6.1,168.0,33.0,163.0,4500.0,1.88,0.0,0.01,0.8,6.9,320.0,300.0,765.0,Rectangle,Vèo 1,232.0,Vietuc,17.0,,115.0,0.0,0.65,Vụ 2-2022-A1-D5N9,4422.882278030397
694,2022-07-10,Rainy,Vụ 2-2022,A1,D5N9,6,8,27.97,8.09,28.55,28.31,22.2,6.06,207.0,32.0,174.0,5500.0,2.04,0.0,0.0,0.2,5.4,396.2,369.0,750.0,Rectangle,Vèo 1,232.0,Vietuc,16.0,,110.0,0.0,0.69,Vụ 2-2022-A1-D5N9,4873.535517546309
695,2022-07-09,Rainy,Vụ 2-2022,A1,D5N9,5,8,28.63,8.03,29.25,28.92,21.79,5.95,161.0,31.0,181.0,5000.0,2.2,0.0,0.0,0.0,6.32,306.0,290.0,654.0,Rectangle,Vèo 1,232.0,Vietuc,15.0,,110.0,0.0,0.66,Vụ 2-2022-A1-D5N9,5370.5733432335255
696,2022-07-08,Rainy,Vụ 2-2022,A1,D5N9,4,8,28.78,8.11,29.36,29.01,29.17,5.93,185.0,27.0,195.0,5500.0,1.1,0.0,0.0,0.0,1.88,310.0,310.0,754.0,Rectangle,Vèo 1,232.0,Vietuc,14.0,,108.0,0.0,0.68,Vụ 2-2022-A1-D5N9,5918.770001997702
697,2022-07-07,Rainy,Vụ 2-2022,A1,D5N9,3,8,28.56,8.05,28.68,23.19,24.17,6.26,169.0,29.0,196.0,5000.0,0.8,0.0,0.04,1.4,2.12,525.0,480.0,988.0,Rectangle,Vèo 1,232.0,Vietuc,13.0,,94.0,0.0,0.72,Vụ 2-2022-A1-D5N9,6523.391141776555
698,2022-07-06,Rainy,Vụ 2-2022,A1,D5N9,2,8,28.71,8.28,27.65,27.5,22.57,6.22,347.0,25.0,188.0,5000.0,3.72,0.0,0.0,0.1,1.9,456.0,450.0,688.0,Rectangle,Vèo 1,232.0,Vietuc,12.0,,89.0,0.0,0.7,Vụ 2-2022-A1-D5N9,7190.24439019217
699,2022-07-05,Rainy,Vụ 2-2022,A1,D5N9,1,8,29.32,7.75,27.43,27.3,23.68,6.19,116.0,24.0,162.0,4500.0,1.76,0.0,0.05,1.5,12.1,284.0,305.0,748.25,Rectangle,Vèo 1,232.0,Vietuc,11.0,,90.0,0.0,0.65,Vụ 2-2022-A1-D5N9,7925.73513913474
700,2022-09-04,Rainy,Vụ 2-2022,A1,D4N7,62,8,27.91,7.59,20.03,20.57,23.53,5.2,196.0,20.4,182.0,4000.0,14.95,3.8,3.65,7.75,1.95,381.75,340.75,1249.5,Rectangle,Nuôi 1,1785.0,Vietuc,72.0,109.0,80.0,0.0,0.68,Vụ 2-2022-A1-D4N7,64.53306841607272
701,2022-09-03,Rainy,Vụ 2-2022,A1,D4N7,61,8,27.46,7.65,28.51,28.27,12.8,5.51,239.0,20.6,167.0,3500.0,9.75,5.0,2.35,3.1,5.9,319.25,374.25,764.0,Rectangle,Nuôi 1,1785.0,Vietuc,71.0,110.0,91.0,0.0,0.61,Vụ 2-2022-A1-D4N7,66.59256278295142
702,2022-09-02,Rainy,Vụ 2-2022,A1,D4N7,60,8,30.11,8.0,23.38,23.64,57.15,5.32,153.0,30.0,153.0,3500.0,8.95,5.8,7.85,3.75,4.1,425.0,480.0,988.0,Rectangle,Nuôi 1,1785.0,Vietuc,70.0,,70.0,0.0,0.66,Vụ 2-2022-A1-D4N7,68.86403564139141
703,2022-09-01,Rainy,Vụ 2-2022,A1,D4N7,59,8,29.23,7.9,22.26,22.62,33.22,4.82,187.0,30.2,156.0,3500.0,10.15,4.2,1.7,0.7,3.5,290.0,315.0,916.0,Rectangle,Nuôi 1,1785.0,Vietuc,69.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,71.369305395758
704,2022-08-31,Rainy,Vụ 2-2022,A1,D4N7,58,8,27.57,7.49,23.72,23.97,31.64,5.01,95.0,26.9,118.0,3500.0,5.72,58.4,7.0,7.6,7.8,328.0,284.0,688.0,Rectangle,Nuôi 1,1785.0,Vietuc,68.0,,70.0,0.0,0.55,Vụ 2-2022-A1-D4N7,74.13243616301475
705,2022-08-30,Rainy,Vụ 2-2022,A1,D4N7,57,8,27.29,7.71,23.69,23.18,31.64,5.01,95.0,26.9,118.0,3500.0,5.72,58.4,7.0,7.6,7.8,278.0,284.0,888.0,Rectangle,Nuôi 1,1785.0,Vietuc,68.0,,70.0,0.0,0.55,Vụ 2-2022-A1-D4N7,74.13243616301475
706,2022-08-29,Rainy,Vụ 2-2022,A1,D4N7,56,8,28.72,7.46,23.37,23.64,14.85,4.66,94.0,42.1,147.0,3500.0,7.35,0.5,4.5,10.9,2.9,328.0,284.0,688.0,Rectangle,Nuôi 1,1785.0,Vietuc,67.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,77.17996891818142
707,2022-08-28,Rainy,Vụ 2-2022,A1,D4N7,55,8,28.43,7.45,23.3,23.58,13.87,5.38,103.0,45.0,130.0,3500.0,6.0,8.5,3.8,2.6,3.75,338.75,279.75,690.0,Rectangle,Nuôi 1,1785.0,Vietuc,66.0,,80.0,0.0,0.66,Vụ 2-2022-A1-D4N7,80.54117643100378
708,2022-08-27,Rainy,Vụ 2-2022,A1,D4N7,54,8,27.57,7.49,23.72,23.97,31.64,5.01,95.0,26.9,118.0,3500.0,5.72,58.4,7.0,7.6,7.8,357.4,342.8,1036.0,Rectangle,Nuôi 1,1785.0,Vietuc,65.0,142.0,70.0,0.0,0.56,Vụ 2-2022-A1-D4N7,84.24834444260256
709,2022-08-26,Rainy,Vụ 2-2022,A1,D4N7,53,8,29.23,7.37,23.9,24.12,36.48,4.97,92.0,23.0,117.0,4000.0,4.62,44.6,6.9,5.2,4.95,394.0,349.75,755.75,Rectangle,Nuôi 1,1785.0,Vietuc,64.0,,70.0,0.0,0.6,Vụ 2-2022-A1-D4N7,88.33708178291674
710,2022-08-25,Rainy,Vụ 2-2022,A1,D4N7,52,8,28.37,7.5,23.58,23.83,28.97,4.36,108.0,25.1,178.0,3500.0,11.5,4.5,9.4,22.5,7.35,290.0,315.0,758.0,Rectangle,Nuôi 1,1785.0,Vietuc,63.0,,70.0,0.0,0.63,Vụ 2-2022-A1-D4N7,92.84666240774243
711,2022-08-24,Rainy,Vụ 2-2022,A1,D4N7,51,8,28.6,7.56,23.87,24.09,53.84,5.36,95.0,21.0,176.0,3500.0,6.9,3.5,6.35,3.4,13.2,488.5,370.5,886.75,Rectangle,Nuôi 1,1785.0,Vietuc,62.0,,80.0,0.0,0.65,Vụ 2-2022-A1-D4N7,97.82040264077011
712,2022-08-23,Rainy,Vụ 2-2022,A1,D4N7,50,8,28.82,7.68,23.82,24.04,4.61,5.1,93.0,20.1,195.0,4000.0,11.4,20.3,4.95,12.0,8.75,495.0,510.5,749.5,Rectangle,Nuôi 1,1785.0,Vietuc,61.0,,70.0,10.0,0.66,Vụ 2-2022-A1-D4N7,103.30607724418061
713,2022-08-22,Rainy,Vụ 2-2022,A1,D4N7,49,8,28.18,7.87,23.84,24.07,73.3,4.87,103.0,23.0,255.0,3500.0,25.2,12.2,3.2,21.5,5.5,431.75,393.75,764.5,Rectangle,Nuôi 1,1785.0,Vietuc,60.0,,70.0,0.0,0.66,Vụ 2-2022-A1-D4N7,109.35637831432405
714,2022-08-21,Rainy,Vụ 2-2022,A1,D4N7,48,8,27.95,7.65,23.83,24.06,51.48,4.36,145.0,26.3,230.0,3500.0,10.65,5.4,1.83,3.75,5.55,357.4,342.8,862.5,Rectangle,Nuôi 1,1785.0,Vietuc,59.0,,65.0,0.0,0.66,Vụ 2-2022-A1-D4N7,116.02942141035837
715,2022-08-20,Rainy,Vụ 2-2022,A1,D4N7,47,8,28.43,7.9,23.79,24.03,56.13,5.26,222.0,22.0,196.0,4000.0,9.32,7.5,1.26,6.65,7.85,328.0,284.0,774.5,Rectangle,Nuôi 1,1785.0,Vietuc,58.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,123.38930377741465
716,2022-08-19,Rainy,Vụ 2-2022,A1,D4N7,46,8,28.65,8.0,23.65,23.9,25.66,5.0,207.0,30.6,172.0,4000.0,8.44,3.1,0.83,10.8,7.0,338.75,279.75,757.25,Rectangle,Nuôi 1,1785.0,Vietuc,57.0,162.0,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,131.50672002624685
717,2022-08-18,Rainy,Vụ 2-2022,A1,D4N7,45,8,28.63,8.0,24.99,25.11,62.75,5.72,536.0,21.0,188.0,4000.0,6.92,3.8,0.62,8.7,7.4,310.0,276.0,697.0,Rectangle,Nuôi 1,1785.0,Vietuc,56.0,,70.0,35.0,0.64,Vụ 2-2022-A1-D4N7,140.45964118321362
718,2022-08-17,Rainy,Vụ 2-2022,A1,D4N7,44,8,27.77,7.61,26.75,26.7,35.15,5.81,484.0,18.8,159.0,4000.0,8.28,0.9,0.37,9.0,7.15,402.0,500.6,1006.0,Rectangle,Nuôi 1,1785.0,Vietuc,55.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,150.33406363313972
719,2022-08-16,Rainy,Vụ 2-2022,A1,D4N7,43,8,28.02,7.9,26.63,26.59,17.62,6.0,385.0,21.0,150.0,4500.0,5.6,0.4,0.34,2.82,5.4,320.0,300.0,765.0,Rectangle,Nuôi 1,1785.0,Vietuc,54.0,,70.0,0.0,0.65,Vụ 2-2022-A1-D4N7,161.22483514895166
